           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t201    6.749670  39.779776   3.800615  13.506443  0.062354  0.000950  31.698510  1.968785  109.811136  39.844733  17.309100   0.734172  75.590664
t202    6.750912  39.777740   3.780223  13.526913  0.061291  0.000951  31.662011  1.968698  109.799931  39.844226  17.307853   0.737954  75.609141
t203    6.752140  39.775695   3.759950  13.547269  0.060295  0.000952  31.625822  1.968613  109.788570  39.843729  17.306612   0.741735  75.627638
t204    6.753353  39.773643   3.739796  13.567512  0.059363  0.000954  31.589921  1.968528  109.777069  39.843240  17.305376   0.745515  75.646151
t205    6.754554  39.771583   3.719761  13.587640  0.058490  0.000955  31.554286  1.968445  109.765440  39.842760  17.304144   0.749295  75.664676
t206    6.755740  39.769515   3.699845  13.607653  0.057674  0.000956  31.518899  1.968362  109.753699  39.842289  17.302917   0.753074  75.683210
t207    6.756914  39.767440   3.680048  13.627552  0.056910  0.000958  31.483739  1.968280  109.741856  39.841827  17.301692   0.756853  75.701749
t208    6.758075  39.765357   3.660370  13.647336  0.056196  0.000959  31.448791  1.968199  109.729925  39.841374  17.300470   0.760630  75.720290
t209    6.759224  39.763266   3.640811  13.667005  0.055528  0.000960  31.414037  1.968119  109.717915  39.840930  17.299249   0.764408  75.738830
t210    6.760360  39.761167   3.621371  13.686560  0.054904  0.000962  31.379462  1.968040  109.705837  39.840494  17.298029   0.768184  75.757367
t211    6.761483  39.759061   3.602050  13.706000  0.054321  0.000963  31.345051  1.967962  109.693702  39.840067  17.296809   0.771960  75.775897
t212    6.762595  39.756947   3.582847  13.725325  0.053776  0.000964  31.310791  1.967885  109.681517  39.839649  17.295589   0.775735  75.794419
t213    6.763695  39.754826   3.563762  13.744537  0.053267  0.000966  31.276669  1.967809  109.669292  39.839240  17.294369   0.779510  75.812929
t214    6.764783  39.752697   3.544795  13.763634  0.052792  0.000967  31.242672  1.967734  109.657035  39.838839  17.293147   0.783283  75.831427
t215    6.765860  39.750560   3.525945  13.782617  0.052349  0.000968  31.208791  1.967659  109.644753  39.838447  17.291923   0.787057  75.849909
t216    6.766925  39.748416   3.507213  13.801487  0.051935  0.000970  31.175013  1.967586  109.632454  39.838064  17.290697   0.790829  75.868374
t217    6.767979  39.746264   3.488597  13.820244  0.051549  0.000971  31.141329  1.967513  109.620144  39.837689  17.289469   0.794601  75.886820
t218    6.769022  39.744105   3.470098  13.838888  0.051189  0.000972  31.107731  1.967442  109.607828  39.837323  17.288237   0.798372  75.905246
t219    6.770055  39.741939   3.451716  13.857419  0.050854  0.000974  31.074209  1.967371  109.595514  39.836966  17.287003   0.802142  75.923649
t220    6.771076  39.739765   3.433448  13.875838  0.050541  0.000975  31.040756  1.967301  109.583206  39.836617  17.285764   0.805912  75.942028
t221    6.772087  39.737583   3.415296  13.894146  0.050250  0.000976  31.007363  1.967232  109.570909  39.836277  17.284522   0.809681  75.960382
t222    6.773088  39.735394   3.397259  13.912342  0.049978  0.000978  30.974025  1.967164  109.558628  39.835945  17.283275   0.813450  75.978710
t223    6.774078  39.733198   3.379336  13.930427  0.049726  0.000979  30.940734  1.967097  109.546367  39.835622  17.282024   0.817217  75.997010
t224    6.775058  39.730994   3.361527  13.948402  0.049491  0.000980  30.907485  1.967031  109.534130  39.835307  17.280768   0.820984  76.015282
t225    6.776028  39.728783   3.343831  13.966267  0.049273  0.000982  30.874271  1.966965  109.521922  39.835001  17.279507   0.824751  76.033523
t226    6.776988  39.726564   3.326247  13.984023  0.049070  0.000983  30.841088  1.966901  109.509745  39.834703  17.278240   0.828517  76.051734
t227    6.777938  39.724339   3.308776  14.001670  0.048881  0.000985  30.807931  1.966837  109.497603  39.834413  17.276968   0.832282  76.069913
t228    6.778878  39.722105   3.291417  14.019209  0.048706  0.000986  30.774796  1.966775  109.485498  39.834132  17.275691   0.836046  76.088059
t229    6.779809  39.719865   3.274168  14.036639  0.048544  0.000987  30.741678  1.966713  109.473434  39.833860  17.274407   0.839810  76.106172
t230    6.780730  39.717617   3.257030  14.053963  0.048393  0.000989  30.708573  1.966652  109.461413  39.833595  17.273118   0.843573  76.124250
t231    6.781641  39.715362   3.240002  14.071180  0.048254  0.000990  30.675478  1.966592  109.449437  39.833340  17.271822   0.847335  76.142294
t232    6.782543  39.713100   3.223084  14.088291  0.048125  0.000991  30.642389  1.966533  109.437510  39.833092  17.270520   0.851097  76.160301
t233    6.783436  39.710831   3.206274  14.105296  0.048006  0.000993  30.609305  1.966475  109.425631  39.832853  17.269211   0.854858  76.178273
t234    6.784320  39.708554   3.189573  14.122196  0.047895  0.000994  30.576220  1.966417  109.413805  39.832622  17.267896   0.858619  76.196208
t235    6.785195  39.706270   3.172979  14.138992  0.047794  0.000995  30.543134  1.966361  109.402031  39.832399  17.266574   0.862379  76.214105
t236    6.786060  39.703979   3.156492  14.155685  0.047700  0.000997  30.510044  1.966305  109.390312  39.832184  17.265245   0.866138  76.231965
t237    6.786917  39.701681   3.140111  14.172274  0.047614  0.000998  30.476948  1.966250  109.378650  39.831978  17.263909   0.869896  76.249787
t238    6.787765  39.699376   3.123836  14.188760  0.047535  0.000999  30.443843  1.966197  109.367045  39.831780  17.262566   0.873654  76.267569
t239    6.788604  39.697064   3.107667  14.205145  0.047462  0.001001  30.410729  1.966144  109.355498  39.831590  17.261216   0.877412  76.285313
t240    6.789434  39.694745   3.091602  14.221429  0.047396  0.001002  30.377602  1.966091  109.344012  39.831409  17.259859   0.881168  76.303017
t241    6.790256  39.692418   3.075641  14.237612  0.047335  0.001004  30.344463  1.966040  109.332586  39.831235  17.258494   0.884924  76.320682
t242    6.791069  39.690085   3.059783  14.253694  0.047280  0.001005  30.311308  1.965990  109.321222  39.831070  17.257123   0.888680  76.338306
t243    6.791873  39.687744   3.044028  14.269678  0.047230  0.001006  30.278138  1.965940  109.309920  39.830912  17.255743   0.892434  76.355890
t244    6.792670  39.685397   3.028376  14.285562  0.047185  0.001008  30.244951  1.965892  109.298682  39.830763  17.254356   0.896189  76.373433
t245    6.793457  39.683042   3.012824  14.301349  0.047144  0.001009  30.211746  1.965844  109.287507  39.830622  17.252962   0.899942  76.390935
t246    6.794237  39.680681   2.997374  14.317038  0.047107  0.001010  30.178523  1.965797  109.276397  39.830489  17.251559   0.903695  76.408396
t247    6.795008  39.678312   2.982023  14.332630  0.047074  0.001012  30.145280  1.965751  109.265352  39.830363  17.250150   0.907447  76.425816
t248    6.795772  39.675937   2.966773  14.348125  0.047045  0.001013  30.112016  1.965705  109.254372  39.830246  17.248732   0.911199  76.443194
t249    6.796527  39.673555   2.951621  14.363525  0.047019  0.001015  30.078732  1.965661  109.243457  39.830137  17.247307   0.914950  76.460530
t250    6.797274  39.671166   2.936568  14.378830  0.046997  0.001016  30.045426  1.965618  109.232609  39.830036  17.245874   0.918701  76.477825
t251    6.798013  39.668770   2.921613  14.394041  0.046977  0.001017  30.012099  1.965575  109.221828  39.829942  17.244433   0.922450  76.495077
t252    6.798744  39.666367   2.906755  14.409158  0.046961  0.001019  29.978749  1.965533  109.211113  39.829857  17.242984   0.926200  76.512287
t253    6.799468  39.663957   2.891993  14.424181  0.046947  0.001020  29.945377  1.965492  109.200464  39.829780  17.241528   0.929948  76.529455
t254    6.800183  39.661540   2.877328  14.439112  0.046935  0.001022  29.911982  1.965452  109.189883  39.829710  17.240063   0.933696  76.546580
t255    6.800891  39.659117   2.862757  14.453952  0.046926  0.001023  29.878564  1.965413  109.179368  39.829648  17.238591   0.937444  76.563663
t256    6.801591  39.656687   2.848282  14.468700  0.046919  0.001024  29.845123  1.965374  109.168921  39.829594  17.237111   0.941191  76.580704
t257    6.802284  39.654250   2.833900  14.483357  0.046915  0.001026  29.811659  1.965336  109.158541  39.829548  17.235622   0.944937  76.597701
t258    6.802969  39.651806   2.819612  14.497924  0.046912  0.001027  29.778172  1.965300  109.148228  39.829510  17.234126   0.948683  76.614656
t259    6.803647  39.649356   2.805418  14.512402  0.046911  0.001028  29.744661  1.965264  109.137982  39.829479  17.232622   0.952428  76.631568
t260    6.804317  39.646899   2.791315  14.526790  0.046912  0.001030  29.711127  1.965229  109.127804  39.829456  17.231109   0.956172  76.648437
t261    6.804980  39.644435   2.777304  14.541091  0.046914  0.001031  29.677570  1.965194  109.117692  39.829441  17.229589   0.959916  76.665262
t262    6.805635  39.641965   2.763385  14.555304  0.046918  0.001033  29.643989  1.965161  109.107648  39.829434  17.228061   0.963660  76.682045
t263    6.806283  39.639488   2.749556  14.569430  0.046924  0.001034  29.610386  1.965128  109.097670  39.829434  17.226524   0.967403  76.698785
t264    6.806924  39.637004   2.735816  14.583470  0.046931  0.001035  29.576760  1.965096  109.087759  39.829442  17.224980   0.971145  76.715482
t265    6.807558  39.634514   2.722167  14.597423  0.046939  0.001037  29.543112  1.965065  109.077914  39.829458  17.223428   0.974886  76.732136
t266    6.808184  39.632017   2.708606  14.611292  0.046948  0.001038  29.509441  1.965035  109.068136  39.829481  17.221867   0.978628  76.748746
t267    6.808804  39.629513   2.695133  14.625076  0.046959  0.001040  29.475748  1.965006  109.058424  39.829512  17.220299   0.982368  76.765314
t268    6.809416  39.627003   2.681749  14.638775  0.046970  0.001041  29.442033  1.964977  109.048778  39.829551  17.218722   0.986108  76.781838
t269    6.810021  39.624486   2.668451  14.652391  0.046983  0.001043  29.408296  1.964950  109.039198  39.829597  17.217137   0.989847  76.798319
t270    6.810620  39.621963   2.655239  14.665925  0.046996  0.001044  29.374538  1.964923  109.029684  39.829651  17.215545   0.993586  76.814757
t271    6.811211  39.619434   2.642114  14.679376  0.047011  0.001045  29.340760  1.964897  109.020234  39.829712  17.213944   0.997325  76.831152
t272    6.811796  39.616897   2.629074  14.692745  0.047026  0.001047  29.306960  1.964871  109.010850  39.829780  17.212335   1.001062  76.847503
t273    6.812374  39.614355   2.616119  14.706033  0.047043  0.001048  29.273140  1.964847  109.001531  39.829857  17.210719   1.004800  76.863812
t274    6.812945  39.611806   2.603249  14.719241  0.047060  0.001050  29.239300  1.964823  108.992277  39.829940  17.209094   1.008536  76.880077
t275    6.813510  39.609250   2.590462  14.732368  0.047077  0.001051  29.205440  1.964801  108.983086  39.830031  17.207461   1.012272  76.896299
t276    6.814068  39.606688   2.577758  14.745416  0.047096  0.001052  29.171561  1.964778  108.973960  39.830130  17.205820   1.016008  76.912478
t277    6.814619  39.604120   2.565137  14.758385  0.047115  0.001054  29.137663  1.964757  108.964898  39.830236  17.204171   1.019743  76.928614
t278    6.815163  39.601545   2.552598  14.771276  0.047135  0.001055  29.103747  1.964737  108.955899  39.830349  17.202514   1.023478  76.944707
t279    6.815702  39.598964   2.540140  14.784088  0.047155  0.001057  29.069812  1.964717  108.946963  39.830470  17.200849   1.027211  76.960756
t280    6.816233  39.596377   2.527764  14.796824  0.047176  0.001058  29.035860  1.964698  108.938090  39.830598  17.199176   1.030945  76.976763
t281    6.816758  39.593783   2.515468  14.809483  0.047198  0.001060  29.001890  1.964680  108.929279  39.830734  17.197495   1.034678  76.992726
t282    6.817277  39.591183   2.503252  14.822065  0.047220  0.001061  28.967903  1.964663  108.920531  39.830877  17.195806   1.038410  77.008647
t283    6.817790  39.588576   2.491116  14.834572  0.047242  0.001062  28.933900  1.964647  108.911845  39.831027  17.194109   1.042142  77.024525
t284    6.818296  39.585963   2.479058  14.847004  0.047266  0.001064  28.899881  1.964631  108.903220  39.831184  17.192404   1.045873  77.040360
t285    6.818795  39.583345   2.467079  14.859361  0.047289  0.001065  28.865846  1.964616  108.894657  39.831349  17.190691   1.049604  77.056151
t286    6.819289  39.580719   2.455178  14.871644  0.047313  0.001067  28.831796  1.964602  108.886155  39.831521  17.188971   1.053334  77.071900
t287    6.819776  39.578088   2.443354  14.883854  0.047337  0.001068  28.797732  1.964589  108.877713  39.831700  17.187242   1.057064  77.087607
t288    6.820258  39.575450   2.431607  14.895991  0.047362  0.001070  28.763652  1.964576  108.869332  39.831886  17.185505   1.060793  77.103270
t289    6.820733  39.572806   2.419937  14.908055  0.047387  0.001071  28.729559  1.964565  108.861011  39.832080  17.183760   1.064522  77.118891
t290    6.821202  39.570156   2.408342  14.920047  0.047413  0.001073  28.695453  1.964554  108.852749  39.832281  17.182008   1.068250  77.134468
t291    6.821665  39.567500   2.396823  14.931967  0.047439  0.001074  28.661333  1.964544  108.844547  39.832488  17.180247   1.071978  77.150004
t292    6.822122  39.564838   2.385378  14.943817  0.047465  0.001075  28.627201  1.964534  108.836404  39.832704  17.178479   1.075705  77.165496
t293    6.822573  39.562169   2.374008  14.955596  0.047492  0.001077  28.593056  1.964526  108.828320  39.832926  17.176703   1.079432  77.180946
t294    6.823018  39.559495   2.362712  14.967305  0.047519  0.001078  28.558900  1.964518  108.820294  39.833155  17.174919   1.083158  77.196354
t295    6.823458  39.556814   2.351490  14.978945  0.047546  0.001080  28.524732  1.964511  108.812326  39.833391  17.173127   1.086884  77.211719
t296    6.823891  39.554128   2.340340  14.990515  0.047574  0.001081  28.490554  1.964505  108.804416  39.833635  17.171327   1.090609  77.227042
t297    6.824319  39.551435   2.329262  15.002018  0.047601  0.001083  28.456365  1.964499  108.796563  39.833885  17.169520   1.094333  77.242322
t298    6.824741  39.548736   2.318257  15.013452  0.047630  0.001084  28.422166  1.964494  108.788767  39.834143  17.167704   1.098058  77.257560
t299    6.825157  39.546031   2.307323  15.024818  0.047658  0.001086  28.387957  1.964491  108.781029  39.834407  17.165881   1.101781  77.272755
t300    6.825568  39.543320   2.296460  15.036118  0.047687  0.001087  28.353740  1.964487  108.773346  39.834679  17.164050   1.105504  77.287908
t301    6.825972  39.540604   2.285668  15.047351  0.047716  0.001088  28.319513  1.964485  108.765720  39.834957  17.162211   1.109227  77.303019
t302    6.826372  39.537881   2.274946  15.058517  0.047745  0.001090  28.285279  1.964483  108.758149  39.835243  17.160365   1.112949  77.318088
t303    6.826765  39.535152   2.264293  15.069619  0.047774  0.001091  28.251036  1.964482  108.750634  39.835535  17.158510   1.116671  77.333115
t304    6.827154  39.532417   2.253710  15.080655  0.047804  0.001093  28.216786  1.964482  108.743174  39.835834  17.156648   1.120392  77.348100
t305    6.827536  39.529677   2.243195  15.091626  0.047834  0.001094  28.182529  1.964483  108.735769  39.836141  17.154778   1.124113  77.363042
