           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t12627  6.762609  39.951279   3.180015  20.627136  7.351335  1.892198   6.661180  3.931929  158.764728  50.773867   2.631538  10.536281  15.643818
t12628  6.762607  39.951296   3.180015  20.627098  7.351365  1.892198   6.661175  3.931944  158.764689  50.773909   2.631525  10.536339  15.643733
t12629  6.762604  39.951312   3.180015  20.627059  7.351396  1.892198   6.661171  3.931959  158.764650  50.773951   2.631513  10.536397  15.643649
t12630  6.762602  39.951328   3.180015  20.627021  7.351426  1.892197   6.661166  3.931974  158.764611  50.773994   2.631501  10.536455  15.643565
t12631  6.762599  39.951344   3.180015  20.626982  7.351456  1.892197   6.661162  3.931989  158.764572  50.774036   2.631488  10.536512  15.643481
t12632  6.762597  39.951360   3.180015  20.626944  7.351487  1.892197   6.661157  3.932003  158.764533  50.774078   2.631476  10.536570  15.643397
t12633  6.762594  39.951377   3.180014  20.626905  7.351517  1.892197   6.661153  3.932018  158.764494  50.774121   2.631463  10.536628  15.643313
t12634  6.762592  39.951393   3.180014  20.626867  7.351547  1.892197   6.661148  3.932033  158.764455  50.774163   2.631451  10.536686  15.643229
t12635  6.762589  39.951409   3.180014  20.626828  7.351578  1.892197   6.661144  3.932048  158.764416  50.774205   2.631439  10.536743  15.643145
t12636  6.762586  39.951425   3.180014  20.626790  7.351608  1.892197   6.661139  3.932062  158.764377  50.774248   2.631426  10.536801  15.643061
t12637  6.762584  39.951441   3.180014  20.626752  7.351638  1.892197   6.661135  3.932077  158.764338  50.774290   2.631414  10.536859  15.642977
t12638  6.762581  39.951458   3.180014  20.626713  7.351669  1.892197   6.661130  3.932092  158.764299  50.774332   2.631402  10.536916  15.642893
t12639  6.762579  39.951474   3.180014  20.626675  7.351699  1.892197   6.661126  3.932106  158.764260  50.774374   2.631389  10.536974  15.642809
t12640  6.762576  39.951490   3.180013  20.626637  7.351729  1.892197   6.661121  3.932121  158.764222  50.774417   2.631377  10.537032  15.642725
t12641  6.762574  39.951506   3.180013  20.626598  7.351760  1.892197   6.661117  3.932136  158.764183  50.774459   2.631365  10.537089  15.642641
t12642  6.762571  39.951522   3.180013  20.626560  7.351790  1.892197   6.661112  3.932151  158.764144  50.774501   2.631352  10.537147  15.642557
t12643  6.762569  39.951538   3.180013  20.626521  7.351820  1.892197   6.661108  3.932165  158.764105  50.774543   2.631340  10.537204  15.642474
t12644  6.762566  39.951555   3.180013  20.626483  7.351851  1.892196   6.661103  3.932180  158.764067  50.774585   2.631328  10.537262  15.642390
t12645  6.762564  39.951571   3.180013  20.626445  7.351881  1.892196   6.661099  3.932195  158.764028  50.774627   2.631315  10.537319  15.642306
t12646  6.762561  39.951587   3.180012  20.626406  7.351911  1.892196   6.661094  3.932209  158.763989  50.774670   2.631303  10.537377  15.642222
t12647  6.762558  39.951603   3.180012  20.626368  7.351941  1.892196   6.661090  3.932224  158.763950  50.774712   2.631291  10.537434  15.642139
t12648  6.762556  39.951619   3.180012  20.626330  7.351972  1.892196   6.661085  3.932239  158.763912  50.774754   2.631279  10.537492  15.642055
t12649  6.762553  39.951635   3.180012  20.626291  7.352002  1.892196   6.661081  3.932254  158.763873  50.774796   2.631266  10.537549  15.641971
t12650  6.762551  39.951651   3.180012  20.626253  7.352032  1.892196   6.661076  3.932268  158.763834  50.774838   2.631254  10.537607  15.641888
t12651  6.762548  39.951667   3.180012  20.626215  7.352062  1.892196   6.661072  3.932283  158.763796  50.774880   2.631242  10.537664  15.641804
t12652  6.762546  39.951683   3.180012  20.626176  7.352092  1.892196   6.661067  3.932298  158.763757  50.774922   2.631229  10.537721  15.641721
t12653  6.762543  39.951699   3.180011  20.626138  7.352123  1.892196   6.661063  3.932312  158.763718  50.774964   2.631217  10.537779  15.641637
t12654  6.762541  39.951716   3.180011  20.626100  7.352153  1.892196   6.661058  3.932327  158.763680  50.775006   2.631205  10.537836  15.641553
t12655  6.762538  39.951732   3.180011  20.626062  7.352183  1.892196   6.661054  3.932342  158.763641  50.775048   2.631193  10.537893  15.641470
t12656  6.762535  39.951748   3.180011  20.626023  7.352213  1.892196   6.661049  3.932356  158.763602  50.775090   2.631180  10.537951  15.641387
t12657  6.762533  39.951764   3.180011  20.625985  7.352243  1.892196   6.661045  3.932371  158.763564  50.775132   2.631168  10.538008  15.641303
t12658  6.762530  39.951780   3.180011  20.625947  7.352274  1.892196   6.661040  3.932386  158.763525  50.775174   2.631156  10.538065  15.641220
t12659  6.762528  39.951796   3.180010  20.625909  7.352304  1.892195   6.661036  3.932400  158.763487  50.775216   2.631143  10.538122  15.641136
t12660  6.762525  39.951812   3.180010  20.625870  7.352334  1.892195   6.661031  3.932415  158.763448  50.775258   2.631131  10.538180  15.641053
t12661  6.762523  39.951828   3.180010  20.625832  7.352364  1.892195   6.661027  3.932429  158.763410  50.775300   2.631119  10.538237  15.640970
t12662  6.762520  39.951844   3.180010  20.625794  7.352394  1.892195   6.661022  3.932444  158.763371  50.775342   2.631107  10.538294  15.640886
t12663  6.762518  39.951860   3.180010  20.625756  7.352424  1.892195   6.661018  3.932459  158.763333  50.775384   2.631095  10.538351  15.640803
t12664  6.762515  39.951876   3.180010  20.625717  7.352454  1.892195   6.661013  3.932473  158.763294  50.775426   2.631082  10.538408  15.640720
t12665  6.762512  39.951892   3.180010  20.625679  7.352484  1.892195   6.661009  3.932488  158.763256  50.775468   2.631070  10.538465  15.640637
t12666  6.762510  39.951908   3.180009  20.625641  7.352515  1.892195   6.661004  3.932503  158.763217  50.775509   2.631058  10.538523  15.640553
t12667  6.762507  39.951924   3.180009  20.625603  7.352545  1.892195   6.661000  3.932517  158.763179  50.775551   2.631046  10.538580  15.640470
t12668  6.762505  39.951940   3.180009  20.625565  7.352575  1.892195   6.660995  3.932532  158.763140  50.775593   2.631033  10.538637  15.640387
t12669  6.762502  39.951956   3.180009  20.625526  7.352605  1.892195   6.660991  3.932546  158.763102  50.775635   2.631021  10.538694  15.640304
t12670  6.762500  39.951972   3.180009  20.625488  7.352635  1.892195   6.660986  3.932561  158.763064  50.775677   2.631009  10.538751  15.640221
t12671  6.762497  39.951988   3.180009  20.625450  7.352665  1.892195   6.660982  3.932576  158.763025  50.775719   2.630997  10.538808  15.640138
t12672  6.762495  39.952004   3.180008  20.625412  7.352695  1.892195   6.660977  3.932590  158.762987  50.775760   2.630984  10.538865  15.640055
t12673  6.762492  39.952020   3.180008  20.625374  7.352725  1.892195   6.660973  3.932605  158.762948  50.775802   2.630972  10.538922  15.639972
t12674  6.762490  39.952036   3.180008  20.625336  7.352755  1.892194   6.660969  3.932619  158.762910  50.775844   2.630960  10.538979  15.639889
t12675  6.762487  39.952052   3.180008  20.625297  7.352785  1.892194   6.660964  3.932634  158.762872  50.775886   2.630948  10.539036  15.639806
t12676  6.762484  39.952068   3.180008  20.625259  7.352815  1.892194   6.660960  3.932649  158.762833  50.775927   2.630936  10.539093  15.639723
t12677  6.762482  39.952084   3.180008  20.625221  7.352845  1.892194   6.660955  3.932663  158.762795  50.775969   2.630923  10.539150  15.639640
t12678  6.762479  39.952100   3.180008  20.625183  7.352875  1.892194   6.660951  3.932678  158.762757  50.776011   2.630911  10.539206  15.639557
t12679  6.762477  39.952116   3.180007  20.625145  7.352905  1.892194   6.660946  3.932692  158.762719  50.776052   2.630899  10.539263  15.639474
t12680  6.762474  39.952132   3.180007  20.625107  7.352935  1.892194   6.660942  3.932707  158.762680  50.776094   2.630887  10.539320  15.639391
t12681  6.762472  39.952148   3.180007  20.625069  7.352965  1.892194   6.660937  3.932721  158.762642  50.776136   2.630875  10.539377  15.639308
t12682  6.762469  39.952164   3.180007  20.625031  7.352995  1.892194   6.660933  3.932736  158.762604  50.776177   2.630863  10.539434  15.639226
t12683  6.762467  39.952179   3.180007  20.624993  7.353025  1.892194   6.660928  3.932751  158.762566  50.776219   2.630850  10.539491  15.639143
t12684  6.762464  39.952195   3.180007  20.624954  7.353055  1.892194   6.660924  3.932765  158.762527  50.776261   2.630838  10.539547  15.639060
t12685  6.762462  39.952211   3.180006  20.624916  7.353085  1.892194   6.660920  3.932780  158.762489  50.776302   2.630826  10.539604  15.638977
t12686  6.762459  39.952227   3.180006  20.624878  7.353115  1.892194   6.660915  3.932794  158.762451  50.776344   2.630814  10.539661  15.638895
t12687  6.762456  39.952243   3.180006  20.624840  7.353145  1.892194   6.660911  3.932809  158.762413  50.776385   2.630802  10.539718  15.638812
t12688  6.762454  39.952259   3.180006  20.624802  7.353175  1.892194   6.660906  3.932823  158.762375  50.776427   2.630790  10.539774  15.638729
t12689  6.762451  39.952275   3.180006  20.624764  7.353205  1.892193   6.660902  3.932838  158.762337  50.776469   2.630778  10.539831  15.638647
t12690  6.762449  39.952291   3.180006  20.624726  7.353234  1.892193   6.660897  3.932852  158.762299  50.776510   2.630765  10.539888  15.638564
t12691  6.762446  39.952307   3.180006  20.624688  7.353264  1.892193   6.660893  3.932867  158.762260  50.776552   2.630753  10.539944  15.638482
t12692  6.762444  39.952323   3.180005  20.624650  7.353294  1.892193   6.660888  3.932881  158.762222  50.776593   2.630741  10.540001  15.638399
t12693  6.762441  39.952338   3.180005  20.624612  7.353324  1.892193   6.660884  3.932896  158.762184  50.776635   2.630729  10.540058  15.638317
t12694  6.762439  39.952354   3.180005  20.624574  7.353354  1.892193   6.660880  3.932910  158.762146  50.776676   2.630717  10.540114  15.638234
t12695  6.762436  39.952370   3.180005  20.624536  7.353384  1.892193   6.660875  3.932925  158.762108  50.776718   2.630705  10.540171  15.638152
t12696  6.762434  39.952386   3.180005  20.624498  7.353414  1.892193   6.660871  3.932939  158.762070  50.776759   2.630693  10.540227  15.638069
t12697  6.762431  39.952402   3.180005  20.624460  7.353444  1.892193   6.660866  3.932954  158.762032  50.776800   2.630680  10.540284  15.637987
t12698  6.762429  39.952418   3.180005  20.624422  7.353473  1.892193   6.660862  3.932968  158.761994  50.776842   2.630668  10.540340  15.637905
t12699  6.762426  39.952433   3.180004  20.624384  7.353503  1.892193   6.660857  3.932983  158.761956  50.776883   2.630656  10.540397  15.637822
t12700  6.762423  39.952449   3.180004  20.624346  7.353533  1.892193   6.660853  3.932997  158.761918  50.776925   2.630644  10.540453  15.637740
t12701  6.762421  39.952465   3.180004  20.624308  7.353563  1.892193   6.660849  3.933012  158.761880  50.776966   2.630632  10.540510  15.637658
t12702  6.762418  39.952481   3.180004  20.624270  7.353593  1.892193   6.660844  3.933026  158.761842  50.777007   2.630620  10.540566  15.637575
t12703  6.762416  39.952497   3.180004  20.624232  7.353623  1.892193   6.660840  3.933041  158.761804  50.777049   2.630608  10.540623  15.637493
t12704  6.762413  39.952512   3.180004  20.624194  7.353652  1.892192   6.660835  3.933055  158.761766  50.777090   2.630596  10.540679  15.637411
t12705  6.762411  39.952528   3.180003  20.624156  7.353682  1.892192   6.660831  3.933070  158.761729  50.777131   2.630584  10.540735  15.637329
t12706  6.762408  39.952544   3.180003  20.624118  7.353712  1.892192   6.660826  3.933084  158.761691  50.777173   2.630572  10.540792  15.637247
t12707  6.762406  39.952560   3.180003  20.624080  7.353742  1.892192   6.660822  3.933099  158.761653  50.777214   2.630560  10.540848  15.637164
t12708  6.762403  39.952576   3.180003  20.624043  7.353772  1.892192   6.660818  3.933113  158.761615  50.777255   2.630547  10.540905  15.637082
t12709  6.762401  39.952591   3.180003  20.624005  7.353801  1.892192   6.660813  3.933128  158.761577  50.777297   2.630535  10.540961  15.637000
t12710  6.762398  39.952607   3.180003  20.623967  7.353831  1.892192   6.660809  3.933142  158.761539  50.777338   2.630523  10.541017  15.636918
t12711  6.762396  39.952623   3.180003  20.623929  7.353861  1.892192   6.660804  3.933157  158.761501  50.777379   2.630511  10.541073  15.636836
t12712  6.762393  39.952639   3.180002  20.623891  7.353891  1.892192   6.660800  3.933171  158.761464  50.777420   2.630499  10.541130  15.636754
t12713  6.762390  39.952654   3.180002  20.623853  7.353920  1.892192   6.660795  3.933185  158.761426  50.777462   2.630487  10.541186  15.636672
t12714  6.762388  39.952670   3.180002  20.623815  7.353950  1.892192   6.660791  3.933200  158.761388  50.777503   2.630475  10.541242  15.636590
t12715  6.762385  39.952686   3.180002  20.623777  7.353980  1.892192   6.660787  3.933214  158.761350  50.777544   2.630463  10.541298  15.636508
t12716  6.762383  39.952702   3.180002  20.623739  7.354009  1.892192   6.660782  3.933229  158.761313  50.777585   2.630451  10.541355  15.636426
t12717  6.762380  39.952717   3.180002  20.623702  7.354039  1.892192   6.660778  3.933243  158.761275  50.777626   2.630439  10.541411  15.636344
t12718  6.762378  39.952733   3.180001  20.623664  7.354069  1.892192   6.660773  3.933258  158.761237  50.777668   2.630427  10.541467  15.636263
t12719  6.762375  39.952749   3.180001  20.623626  7.354098  1.892191   6.660769  3.933272  158.761199  50.777709   2.630415  10.541523  15.636181
t12720  6.762373  39.952765   3.180001  20.623588  7.354128  1.892191   6.660765  3.933286  158.761162  50.777750   2.630403  10.541579  15.636099
t12721  6.762370  39.952780   3.180001  20.623550  7.354158  1.892191   6.660760  3.933301  158.761124  50.777791   2.630391  10.541635  15.636017
t12722  6.762368  39.952796   3.180001  20.623512  7.354187  1.892191   6.660756  3.933315  158.761086  50.777832   2.630379  10.541691  15.635935
t12723  6.762365  39.952812   3.180001  20.623475  7.354217  1.892191   6.660751  3.933330  158.761049  50.777873   2.630367  10.541747  15.635854
t12724  6.762363  39.952827   3.180001  20.623437  7.354247  1.892191   6.660747  3.933344  158.761011  50.777914   2.630355  10.541803  15.635772
t12725  6.762360  39.952843   3.180000  20.623399  7.354276  1.892191   6.660743  3.933358  158.760973  50.777955   2.630343  10.541859  15.635690
t12726  6.762357  39.952859   3.180000  20.623361  7.354306  1.892191   6.660738  3.933373  158.760936  50.777996   2.630331  10.541915  15.635609
t12727  6.762355  39.952874   3.180000  20.623323  7.354336  1.892191   6.660734  3.933387  158.760898  50.778037   2.630319  10.541971  15.635527
t12728  6.762352  39.952890   3.180000  20.623286  7.354365  1.892191   6.660729  3.933402  158.760861  50.778078   2.630307  10.542027  15.635445
t12729  6.762350  39.952906   3.180000  20.623248  7.354395  1.892191   6.660725  3.933416  158.760823  50.778119   2.630295  10.542083  15.635364
t12730  6.762347  39.952921   3.180000  20.623210  7.354424  1.892191   6.660721  3.933430  158.760786  50.778160   2.630283  10.542139  15.635282
t12731  6.762345  39.952937   3.179999  20.623172  7.354454  1.892191   6.660716  3.933445  158.760748  50.778201   2.630271  10.542195  15.635201
