              S_ALK           S_I         S_ND          S_NH         S_NO       S_O           S_S        X_BA         X_BH          X_I         X_ND          X_P          X_S
t12661  6994.066665  37079.487153    633.71626  23307.979385   940.501151  6.166287   2108.793964   275.00582  9907.905154  3294.210959   164.021929  1053.728355  1770.696355
t12662  6994.067829  37079.527446   633.716788  23307.933074   940.520638   6.16627   2108.785883   275.00744  9907.909986  3294.216787   164.019713  1053.735559  1770.674141
t12663  6994.068992  37079.567724   633.717317  23307.886766   940.540121  6.166254   2108.777804  275.009059  9907.914818  3294.222613   164.017497  1053.742761  1770.651933
t12664  6994.070153   37079.60799   633.717845   23307.84046     940.5596  6.166238   2108.769728  275.010678  9907.919649  3294.228437   164.015282   1053.74996  1770.629733
t12665  6994.071313  37079.648242   633.718374  23307.794158   940.579074  6.166221   2108.761655  275.012297  9907.924478  3294.234259   164.013068  1053.757157  1770.607539
t12666  6994.072471   37079.68848   633.718903  23307.747859   940.598543  6.166205   2108.753585  275.013915  9907.929306  3294.240079   164.010854  1053.764352  1770.585352
t12667  6994.073628  37079.728705   633.719432  23307.701562   940.618008  6.166189   2108.745518  275.015532  9907.934133  3294.245898   164.008641  1053.771544  1770.563172
t12668  6994.074783  37079.768917   633.719961  23307.655269   940.637469  6.166173   2108.737455   275.01715  9907.938959  3294.251714   164.006429  1053.778734  1770.540998
t12669  6994.075938  37079.809115    633.72049  23307.608978   940.656925  6.166156   2108.729394  275.018766  9907.943783  3294.257528   164.004217  1053.785922  1770.518832
t12670   6994.07709    37079.8493   633.721019  23307.562691   940.676376   6.16614   2108.721335  275.020383  9907.948606  3294.263341   164.002006  1053.793107  1770.496672
t12671  6994.078241  37079.889471   633.721548  23307.516406   940.695823  6.166124    2108.71328  275.021999  9907.953429  3294.269152   163.999796   1053.80029  1770.474519
t12672  6994.079391  37079.929629   633.722077  23307.470124   940.715266  6.166108   2108.705228  275.023614  9907.958249   3294.27496   163.997587   1053.80747  1770.452373
t12673   6994.08054  37079.969773   633.722606  23307.423846   940.734704  6.166091   2108.697179  275.025229  9907.963069  3294.280767   163.995378  1053.814649  1770.430233
t12674  6994.081687  37080.009904   633.723135   23307.37757   940.754138  6.166075   2108.689133  275.026844  9907.967888  3294.286572    163.99317  1053.821825  1770.408101
t12675  6994.082832  37080.050022   633.723664  23307.331297   940.773567  6.166059    2108.68109  275.028458  9907.972705  3294.292375   163.990962  1053.828998  1770.385975
t12676  6994.083976  37080.090126   633.724193  23307.285028   940.792992  6.166043   2108.673049  275.030072  9907.977521  3294.298176   163.988755  1053.836169  1770.363856
t12677  6994.085119  37080.130217   633.724723  23307.238761   940.812412  6.166026   2108.665012  275.031685  9907.982336  3294.303976   163.986549  1053.843338  1770.341744
t12678   6994.08626  37080.170294   633.725252  23307.192497   940.831828   6.16601   2108.656977  275.033298   9907.98715  3294.309773   163.984344  1053.850505  1770.319638
t12679    6994.0874  37080.210358   633.725782  23307.146237   940.851239  6.165994   2108.648946   275.03491  9907.991962  3294.315568   163.982139  1053.857669  1770.297539
t12680  6994.088539  37080.250408   633.726311  23307.099979   940.870646  6.165978   2108.640917  275.036522  9907.996774  3294.321362   163.979935  1053.864831  1770.275447
t12681  6994.089676  37080.290446   633.726841  23307.053724   940.890048  6.165962   2108.632892  275.038134  9908.001584  3294.327153   163.977732   1053.87199  1770.253362
t12682  6994.090811  37080.330469    633.72737  23307.007473   940.909446  6.165945   2108.624869  275.039745  9908.006393  3294.332943   163.975529  1053.879148  1770.231284
t12683  6994.091945   37080.37048     633.7279  23306.961224    940.92884  6.165929   2108.616849  275.041356  9908.011201  3294.338731   163.973327  1053.886302  1770.209212
t12684  6994.093078  37080.410477    633.72843  23306.914978   940.948229  6.165913   2108.608833  275.042966  9908.016007  3294.344517   163.971126  1053.893455  1770.187148
t12685   6994.09421   37080.45046   633.728959  23306.868736   940.967613  6.165897   2108.600819  275.044576  9908.020813  3294.350301   163.968925  1053.900605   1770.16509
t12686   6994.09534  37080.490431   633.729489  23306.822496   940.986993  6.165881   2108.592808  275.046185  9908.025617  3294.356083   163.966725  1053.907753  1770.143038
t12687  6994.096468  37080.530388   633.730019  23306.776259   941.006369  6.165864     2108.5848  275.047794   9908.03042  3294.361863   163.964526  1053.914898  1770.120994
t12688  6994.097595  37080.570331   633.730549  23306.730026    941.02574  6.165848   2108.576795  275.049403  9908.035222  3294.367641   163.962327  1053.922042  1770.098956
t12689  6994.098721  37080.610261   633.731079  23306.683795   941.045106  6.165832   2108.568793  275.051011  9908.040023  3294.373418   163.960129  1053.929182  1770.076925
t12690  6994.099846  37080.650178   633.731609  23306.637568   941.064469  6.165816   2108.560793  275.052619  9908.044822  3294.379192   163.957932  1053.936321  1770.054901
t12691  6994.100968  37080.690082   633.732139  23306.591343   941.083826    6.1658   2108.552797  275.054226  9908.049621  3294.384965   163.955736  1053.943457  1770.032884
t12692   6994.10209  37080.729972   633.732669  23306.545122   941.103179  6.165784   2108.544804  275.055833  9908.054418  3294.390735    163.95354  1053.950591  1770.010873
t12693   6994.10321  37080.769849   633.733199  23306.498903   941.122528  6.165767   2108.536813  275.057439  9908.059214  3294.396504   163.951345  1053.957722  1769.988869
t12694  6994.104329  37080.809713    633.73373  23306.452688   941.141873  6.165751   2108.528826  275.059045  9908.064008  3294.402271    163.94915  1053.964851  1769.966872
t12695  6994.105446  37080.849563    633.73426  23306.406476   941.161212  6.165735   2108.520841   275.06065  9908.068802  3294.408036   163.946956  1053.971978  1769.944881
t12696  6994.106562    37080.8894    633.73479  23306.360266   941.180548  6.165719   2108.512859  275.062256  9908.073594  3294.413799   163.944763  1053.979103  1769.922897
t12697  6994.107677  37080.929223   633.735321   23306.31406   941.199879  6.165703   2108.504881   275.06386  9908.078385   3294.41956   163.942571  1053.986225  1769.900921
t12698   6994.10879  37080.969034   633.735851  23306.267857   941.219205  6.165687   2108.496905  275.065464  9908.083175   3294.42532   163.940379  1053.993345   1769.87895
t12699  6994.109902  37081.008831   633.736381  23306.221657   941.238527   6.16567   2108.488932  275.067068  9908.087964  3294.431077   163.938188  1054.000462  1769.856987
t12700  6994.111012  37081.048614   633.736912   23306.17546   941.257845  6.165654   2108.480962  275.068671  9908.092752  3294.436832   163.935997  1054.007578   1769.83503
t12701  6994.112121  37081.088385   633.737442  23306.129266   941.277158  6.165638   2108.472995  275.070274  9908.097538  3294.442586   163.933807   1054.01469   1769.81308
t12702  6994.113228  37081.128142   633.737973  23306.083075   941.296467  6.165622   2108.465031  275.071877  9908.102324  3294.448338   163.931618  1054.021801  1769.791137
t12703  6994.114334  37081.167886   633.738504  23306.036887   941.315771  6.165606   2108.457069  275.073479  9908.107108  3294.454088    163.92943  1054.028909    1769.7692
t12704  6994.115439  37081.207616   633.739034  23305.990702   941.335071   6.16559   2108.449111   275.07508  9908.111891  3294.459836   163.927242  1054.036015   1769.74727
t12705  6994.116543  37081.247333   633.739565   23305.94452   941.354366  6.165574   2108.441156  275.076682  9908.116672  3294.465582   163.925055  1054.043119  1769.725347
t12706  6994.117645  37081.287037   633.740096  23305.898341   941.373657  6.165558   2108.433203  275.078282  9908.121453  3294.471326   163.922869   1054.05022  1769.703431
t12707  6994.118745  37081.326728   633.740627  23305.852166   941.392943  6.165542   2108.425253  275.079883  9908.126232  3294.477068   163.920683  1054.057319  1769.681521
t12708  6994.119844  37081.366406   633.741158  23305.805993   941.412225  6.165525   2108.417307  275.081483   9908.13101  3294.482809   163.918498  1054.064415  1769.659618
t12709  6994.120942   37081.40607   633.741689  23305.759824   941.431503  6.165509   2108.409363  275.083082  9908.135787  3294.488547   163.916314   1054.07151  1769.637722
t12710  6994.122038  37081.445721    633.74222  23305.713657   941.450776  6.165493   2108.401422  275.084681  9908.140563  3294.494284    163.91413  1054.078602  1769.615832
t12711  6994.123133  37081.485359   633.742751  23305.667494   941.470044  6.165477   2108.393484   275.08628  9908.145338  3294.500018   163.911947  1054.085691   1769.59395
t12712  6994.124227  37081.524983   633.743282  23305.621334   941.489308  6.165461   2108.385549  275.087878  9908.150111  3294.505751   163.909765  1054.092779  1769.572074
t12713  6994.125319  37081.564594   633.743813  23305.575177   941.508568  6.165445   2108.377617  275.089476  9908.154884  3294.511482   163.907583  1054.099864  1769.550204
t12714   6994.12641  37081.604192   633.744344  23305.529023   941.527823  6.165429   2108.369687  275.091073  9908.159655  3294.517211   163.905402  1054.106947  1769.528341
t12715    6994.1275  37081.643777   633.744875  23305.482872   941.547074  6.165413   2108.361761   275.09267  9908.164425  3294.522939   163.903222  1054.114027  1769.506485
t12716  6994.128588  37081.683349   633.745407  23305.436724   941.566321  6.165397   2108.353837  275.094266  9908.169193  3294.528664   163.901042  1054.121105  1769.484636
t12717  6994.129674  37081.722907   633.745938  23305.390579   941.585563  6.165381   2108.345917  275.095862  9908.173961  3294.534387   163.898863  1054.128181  1769.462794
t12718   6994.13076  37081.762452   633.746469  23305.344437     941.6048  6.165365   2108.337999  275.097458  9908.178727  3294.540109   163.896685  1054.135254  1769.440958
t12719  6994.131843  37081.801984   633.747001  23305.298299   941.624033  6.165349   2108.330084  275.099053  9908.183493  3294.545829   163.894507  1054.142325  1769.419128
t12720  6994.132926  37081.841503   633.747532  23305.252163   941.643262  6.165333   2108.322172  275.100648  9908.188257  3294.551546    163.89233  1054.149394  1769.397306
t12721  6994.134007  37081.881008   633.748064  23305.206031   941.662486  6.165317   2108.314263  275.102242   9908.19302  3294.557262   163.890154  1054.156461   1769.37549
t12722  6994.135087  37081.920501   633.748595  23305.159902   941.681706  6.165301   2108.306357  275.103836  9908.197781  3294.562976   163.887978  1054.163525  1769.353681
t12723  6994.136165   37081.95998   633.749127  23305.113776   941.700921  6.165285   2108.298454  275.105429  9908.202542  3294.568689   163.885803  1054.170587  1769.331879
t12724  6994.137242  37081.999446   633.749659  23305.067653   941.720132  6.165269   2108.290553  275.107022  9908.207301  3294.574399   163.883629  1054.177647  1769.310083
t12725  6994.138318  37082.038898    633.75019  23305.021533   941.739338  6.165253   2108.282656  275.108615  9908.212059  3294.580107   163.881456  1054.184704  1769.288294
t12726  6994.139392  37082.078338   633.750722  23304.975416   941.758541  6.165237   2108.274761  275.110207  9908.216816  3294.585814   163.879283  1054.191759  1769.266511
t12727  6994.140465  37082.117764   633.751254  23304.929303   941.777738  6.165221   2108.266869  275.111799  9908.221572  3294.591519    163.87711  1054.198812  1769.244736
t12728  6994.141536  37082.157178   633.751786  23304.883192   941.796931  6.165205    2108.25898   275.11339  9908.226327  3294.597221   163.874939  1054.205862  1769.222966
t12729  6994.142607  37082.196578   633.752317  23304.837085    941.81612  6.165189   2108.251094  275.114981   9908.23108  3294.602922   163.872768   1054.21291  1769.201204
t12730  6994.143675  37082.235965   633.752849  23304.790981   941.835304  6.165173   2108.243211  275.116571  9908.235833  3294.608621   163.870598  1054.219956  1769.179448
t12731  6994.144743  37082.275338   633.753381   23304.74488   941.854484  6.165157   2108.235331  275.118161  9908.240584  3294.614318   163.868428  1054.226999  1769.157699
t12732  6994.145809  37082.314699   633.753913  23304.698782    941.87366  6.165141   2108.227453  275.119751  9908.245334  3294.620014   163.866259  1054.234041  1769.135957
t12733  6994.146873  37082.354046   633.754445  23304.652687   941.892831  6.165125   2108.219579   275.12134  9908.250082  3294.625707   163.864091  1054.241079  1769.114221
t12734  6994.147937  37082.393381   633.754977  23304.606596   941.911997  6.165109   2108.211707  275.122929   9908.25483  3294.631399   163.861924  1054.248116  1769.092492
t12735  6994.148998  37082.432702    633.75551  23304.560507   941.931159  6.165093   2108.203838  275.124517  9908.259577  3294.637088   163.859757   1054.25515   1769.07077
t12736  6994.150059   37082.47201   633.756042  23304.514422   941.950317  6.165077   2108.195972  275.126105  9908.264322  3294.642776    163.85759  1054.262182  1769.049054
t12737  6994.151118  37082.511305   633.756574   23304.46834    941.96947  6.165061   2108.188109  275.127692  9908.269066  3294.648462   163.855425  1054.269212  1769.027345
