          H_grow  Han_grow        A_grow   decay_H   decay_A   Ammonia  hydro_org   hydro_N
t            NaN       NaN           NaN       NaN       NaN       NaN        NaN       NaN
t297    0.000030  0.000217  9.582382e-08  0.000630  0.000003  0.000235   0.000077  0.000017
t298    0.000030  0.000217  9.588742e-08  0.000630  0.000003  0.000234   0.000077  0.000017
t299    0.000030  0.000217  9.595104e-08  0.000630  0.000003  0.000233   0.000077  0.000017
t300    0.000030  0.000217  9.601467e-08  0.000630  0.000003  0.000232   0.000077  0.000017
t301    0.000030  0.000217  9.607831e-08  0.000630  0.000003  0.000230   0.000078  0.000017
t302    0.000030  0.000217  9.614196e-08  0.000629  0.000003  0.000229   0.000078  0.000017
t303    0.000030  0.000217  9.620562e-08  0.000629  0.000003  0.000228   0.000078  0.000017
t304    0.000030  0.000217  9.626929e-08  0.000629  0.000003  0.000227   0.000078  0.000017
t305    0.000030  0.000217  9.633297e-08  0.000629  0.000003  0.000226   0.000078  0.000017
t306    0.000030  0.000217  9.639666e-08  0.000629  0.000003  0.000225   0.000078  0.000017
t307    0.000030  0.000217  9.646037e-08  0.000629  0.000003  0.000224   0.000078  0.000017
t308    0.000030  0.000217  9.652408e-08  0.000629  0.000003  0.000223   0.000078  0.000017
t309    0.000030  0.000217  9.658781e-08  0.000629  0.000003  0.000222   0.000078  0.000017
t310    0.000030  0.000217  9.665154e-08  0.000629  0.000003  0.000221   0.000078  0.000017
t311    0.000030  0.000217  9.671529e-08  0.000629  0.000003  0.000220   0.000078  0.000017
t312    0.000030  0.000217  9.677905e-08  0.000629  0.000003  0.000219   0.000078  0.000017
t313    0.000030  0.000217  9.684282e-08  0.000629  0.000003  0.000218   0.000078  0.000017
t314    0.000030  0.000217  9.690660e-08  0.000629  0.000003  0.000217   0.000078  0.000017
t315    0.000030  0.000217  9.697039e-08  0.000629  0.000003  0.000216   0.000078  0.000017
t316    0.000030  0.000217  9.703420e-08  0.000629  0.000003  0.000215   0.000078  0.000017
t317    0.000030  0.000217  9.709801e-08  0.000629  0.000003  0.000214   0.000078  0.000017
t318    0.000030  0.000217  9.716184e-08  0.000629  0.000003  0.000213   0.000078  0.000017
t319    0.000030  0.000217  9.722568e-08  0.000629  0.000003  0.000212   0.000078  0.000017
t320    0.000030  0.000217  9.728953e-08  0.000629  0.000003  0.000211   0.000078  0.000017
t321    0.000030  0.000217  9.735340e-08  0.000629  0.000003  0.000210   0.000078  0.000017
t322    0.000030  0.000217  9.741728e-08  0.000629  0.000003  0.000209   0.000078  0.000017
t323    0.000030  0.000217  9.748117e-08  0.000629  0.000003  0.000208   0.000078  0.000017
t324    0.000030  0.000217  9.754508e-08  0.000629  0.000003  0.000207   0.000078  0.000017
t325    0.000030  0.000217  9.760900e-08  0.000629  0.000003  0.000206   0.000078  0.000017
t326    0.000030  0.000217  9.767293e-08  0.000629  0.000003  0.000205   0.000079  0.000017
t327    0.000030  0.000217  9.773688e-08  0.000628  0.000003  0.000204   0.000079  0.000017
t328    0.000030  0.000217  9.780085e-08  0.000628  0.000003  0.000203   0.000079  0.000017
t329    0.000030  0.000217  9.786483e-08  0.000628  0.000003  0.000202   0.000079  0.000017
t330    0.000030  0.000217  9.792883e-08  0.000628  0.000003  0.000201   0.000079  0.000017
t331    0.000030  0.000217  9.799284e-08  0.000628  0.000003  0.000201   0.000079  0.000017
t332    0.000030  0.000217  9.805688e-08  0.000628  0.000003  0.000200   0.000079  0.000017
t333    0.000030  0.000217  9.812093e-08  0.000628  0.000003  0.000199   0.000079  0.000017
t334    0.000030  0.000217  9.818499e-08  0.000628  0.000003  0.000198   0.000079  0.000017
t335    0.000030  0.000217  9.824908e-08  0.000628  0.000003  0.000197   0.000079  0.000017
t336    0.000030  0.000217  9.831319e-08  0.000628  0.000003  0.000196   0.000079  0.000017
t337    0.000030  0.000217  9.837732e-08  0.000628  0.000003  0.000195   0.000079  0.000017
t338    0.000030  0.000217  9.844146e-08  0.000628  0.000003  0.000194   0.000079  0.000017
t339    0.000030  0.000217  9.850563e-08  0.000628  0.000003  0.000194   0.000079  0.000017
t340    0.000030  0.000217  9.856982e-08  0.000628  0.000003  0.000193   0.000079  0.000017
t341    0.000030  0.000217  9.863404e-08  0.000628  0.000003  0.000192   0.000079  0.000017
t342    0.000030  0.000217  9.869827e-08  0.000628  0.000003  0.000191   0.000079  0.000017
t343    0.000030  0.000217  9.876253e-08  0.000628  0.000003  0.000190   0.000079  0.000017
t344    0.000030  0.000217  9.882681e-08  0.000628  0.000003  0.000189   0.000079  0.000017
t345    0.000030  0.000217  9.889112e-08  0.000628  0.000003  0.000188   0.000079  0.000017
t346    0.000030  0.000217  9.895546e-08  0.000628  0.000003  0.000188   0.000079  0.000017
t347    0.000030  0.000217  9.901982e-08  0.000628  0.000003  0.000187   0.000079  0.000017
t348    0.000030  0.000217  9.908421e-08  0.000628  0.000003  0.000186   0.000079  0.000017
t349    0.000030  0.000217  9.914862e-08  0.000628  0.000003  0.000185   0.000080  0.000017
t350    0.000030  0.000217  9.921307e-08  0.000628  0.000003  0.000184   0.000080  0.000017
t351    0.000030  0.000217  9.927754e-08  0.000628  0.000003  0.000184   0.000080  0.000017
t352    0.000030  0.000217  9.934205e-08  0.000628  0.000003  0.000183   0.000080  0.000017
t353    0.000030  0.000217  9.940658e-08  0.000628  0.000003  0.000182   0.000080  0.000017
t354    0.000030  0.000217  9.947115e-08  0.000628  0.000003  0.000181   0.000080  0.000017
t355    0.000030  0.000217  9.953574e-08  0.000628  0.000003  0.000181   0.000080  0.000017
t356    0.000030  0.000217  9.960037e-08  0.000628  0.000003  0.000180   0.000080  0.000017
t357    0.000030  0.000217  9.966504e-08  0.000628  0.000003  0.000179   0.000080  0.000017
t358    0.000030  0.000217  9.972974e-08  0.000627  0.000003  0.000178   0.000080  0.000017
t359    0.000030  0.000217  9.979447e-08  0.000627  0.000003  0.000178   0.000080  0.000017
t360    0.000030  0.000217  9.985924e-08  0.000627  0.000003  0.000177   0.000080  0.000017
t361    0.000030  0.000217  9.992405e-08  0.000627  0.000003  0.000176   0.000080  0.000017
t362    0.000030  0.000217  9.998889e-08  0.000627  0.000003  0.000175   0.000080  0.000017
t363    0.000030  0.000217  1.000538e-07  0.000627  0.000003  0.000175   0.000080  0.000017
t364    0.000030  0.000217  1.001187e-07  0.000627  0.000003  0.000174   0.000080  0.000017
t365    0.000030  0.000217  1.001837e-07  0.000627  0.000003  0.000173   0.000080  0.000017
t366    0.000030  0.000217  1.002487e-07  0.000627  0.000003  0.000172   0.000080  0.000017
t367    0.000030  0.000217  1.003137e-07  0.000627  0.000003  0.000172   0.000080  0.000018
t368    0.000030  0.000217  1.003788e-07  0.000627  0.000003  0.000171   0.000080  0.000018
t369    0.000030  0.000217  1.004439e-07  0.000627  0.000003  0.000170   0.000081  0.000018
t370    0.000030  0.000217  1.005091e-07  0.000627  0.000003  0.000170   0.000081  0.000018
t371    0.000030  0.000217  1.005743e-07  0.000627  0.000003  0.000169   0.000081  0.000018
t372    0.000030  0.000217  1.006396e-07  0.000627  0.000003  0.000168   0.000081  0.000018
t373    0.000030  0.000217  1.007049e-07  0.000627  0.000003  0.000168   0.000081  0.000018
t374    0.000030  0.000217  1.007703e-07  0.000627  0.000003  0.000167   0.000081  0.000018
t375    0.000030  0.000217  1.008357e-07  0.000627  0.000003  0.000166   0.000081  0.000018
t376    0.000030  0.000217  1.009011e-07  0.000627  0.000003  0.000165   0.000081  0.000018
t377    0.000030  0.000217  1.009666e-07  0.000627  0.000003  0.000165   0.000081  0.000018
t378    0.000030  0.000217  1.010322e-07  0.000627  0.000003  0.000164   0.000081  0.000018
t379    0.000030  0.000217  1.010978e-07  0.000627  0.000003  0.000164   0.000081  0.000018
t380    0.000030  0.000217  1.011634e-07  0.000627  0.000003  0.000163   0.000081  0.000018
t381    0.000030  0.000217  1.012292e-07  0.000627  0.000003  0.000162   0.000081  0.000018
t382    0.000030  0.000217  1.012949e-07  0.000627  0.000003  0.000162   0.000081  0.000018
t383    0.000030  0.000217  1.013608e-07  0.000627  0.000003  0.000161   0.000081  0.000018
t384    0.000030  0.000217  1.014266e-07  0.000627  0.000003  0.000160   0.000081  0.000018
t385    0.000030  0.000217  1.014926e-07  0.000627  0.000003  0.000160   0.000081  0.000018
t386    0.000030  0.000217  1.015586e-07  0.000627  0.000003  0.000159   0.000081  0.000018
t387    0.000030  0.000217  1.016246e-07  0.000627  0.000003  0.000158   0.000081  0.000018
t388    0.000030  0.000217  1.016907e-07  0.000627  0.000003  0.000158   0.000081  0.000018
t389    0.000030  0.000217  1.017569e-07  0.000627  0.000003  0.000157   0.000082  0.000018
t390    0.000030  0.000217  1.018231e-07  0.000627  0.000003  0.000157   0.000082  0.000018
t391    0.000030  0.000217  1.018894e-07  0.000627  0.000003  0.000156   0.000082  0.000018
t392    0.000030  0.000218  1.019558e-07  0.000627  0.000003  0.000155   0.000082  0.000018
t393    0.000030  0.000218  1.020222e-07  0.000627  0.000003  0.000155   0.000082  0.000018
t394    0.000030  0.000218  1.020887e-07  0.000627  0.000003  0.000154   0.000082  0.000018
t395    0.000030  0.000218  1.021552e-07  0.000627  0.000003  0.000154   0.000082  0.000018
t396    0.000030  0.000218  1.022219e-07  0.000627  0.000003  0.000153   0.000082  0.000018
t397    0.000030  0.000218  1.022885e-07  0.000627  0.000003  0.000152   0.000082  0.000018
t398    0.000030  0.000218  1.023553e-07  0.000627  0.000003  0.000152   0.000082  0.000018
t399    0.000030  0.000218  1.024221e-07  0.000627  0.000003  0.000151   0.000082  0.000018
t400    0.000030  0.000218  1.024890e-07  0.000627  0.000003  0.000151   0.000082  0.000018
t401    0.000030  0.000218  1.025560e-07  0.000626  0.000003  0.000150   0.000082  0.000018
t402    0.000030  0.000218  1.026230e-07  0.000626  0.000003  0.000150   0.000082  0.000018
t403    0.000030  0.000218  1.026901e-07  0.000626  0.000003  0.000149   0.000082  0.000018
t404    0.000030  0.000218  1.027573e-07  0.000626  0.000003  0.000148   0.000082  0.000018
t405    0.000030  0.000218  1.028245e-07  0.000626  0.000003  0.000148   0.000082  0.000018
t406    0.000030  0.000218  1.028918e-07  0.000626  0.000003  0.000147   0.000082  0.000018
t407    0.000030  0.000218  1.029592e-07  0.000626  0.000003  0.000147   0.000083  0.000018
t408    0.000030  0.000218  1.030267e-07  0.000626  0.000003  0.000146   0.000083  0.000018
t409    0.000030  0.000218  1.030942e-07  0.000626  0.000003  0.000146   0.000083  0.000018
t410    0.000030  0.000218  1.031619e-07  0.000626  0.000003  0.000145   0.000083  0.000018
t411    0.000030  0.000218  1.032296e-07  0.000626  0.000003  0.000145   0.000083  0.000018
t412    0.000030  0.000218  1.032974e-07  0.000626  0.000003  0.000144   0.000083  0.000018
t413    0.000030  0.000218  1.033652e-07  0.000626  0.000003  0.000144   0.000083  0.000018
t414    0.000030  0.000218  1.034332e-07  0.000626  0.000003  0.000143   0.000083  0.000018
t415    0.000030  0.000218  1.035012e-07  0.000626  0.000003  0.000142   0.000083  0.000018
t416    0.000030  0.000218  1.035693e-07  0.000626  0.000003  0.000142   0.000083  0.000018
t417    0.000030  0.000218  1.036375e-07  0.000626  0.000003  0.000141   0.000083  0.000018
t418    0.000030  0.000218  1.037058e-07  0.000626  0.000003  0.000141   0.000083  0.000018
t419    0.000030  0.000218  1.037741e-07  0.000626  0.000003  0.000140   0.000083  0.000018
t420    0.000030  0.000218  1.038426e-07  0.000626  0.000003  0.000140   0.000083  0.000018
t421    0.000030  0.000218  1.039111e-07  0.000626  0.000003  0.000139   0.000083  0.000018
t422    0.000030  0.000218  1.039797e-07  0.000626  0.000003  0.000139   0.000083  0.000018
t423    0.000030  0.000218  1.040484e-07  0.000626  0.000003  0.000138   0.000083  0.000018
t424    0.000030  0.000218  1.041172e-07  0.000626  0.000003  0.000138   0.000083  0.000018
t425    0.000030  0.000218  1.041861e-07  0.000626  0.000003  0.000137   0.000084  0.000018
t426    0.000030  0.000218  1.042551e-07  0.000626  0.000003  0.000137   0.000084  0.000018
t427    0.000030  0.000218  1.043241e-07  0.000626  0.000003  0.000137   0.000084  0.000018
t428    0.000030  0.000218  1.043933e-07  0.000626  0.000003  0.000136   0.000084  0.000018
t429    0.000030  0.000218  1.044625e-07  0.000626  0.000003  0.000136   0.000084  0.000018
t430    0.000030  0.000218  1.045319e-07  0.000626  0.000003  0.000135   0.000084  0.000018
t431    0.000030  0.000218  1.046013e-07  0.000626  0.000003  0.000135   0.000084  0.000018
t432    0.000030  0.000218  1.046708e-07  0.000626  0.000003  0.000134   0.000084  0.000018
t433    0.000030  0.000218  1.047405e-07  0.000626  0.000003  0.000134   0.000084  0.000018
t434    0.000030  0.000218  1.048102e-07  0.000626  0.000003  0.000133   0.000084  0.000018
t435    0.000030  0.000218  1.048800e-07  0.000626  0.000003  0.000133   0.000084  0.000018
t436    0.000030  0.000218  1.049499e-07  0.000626  0.000003  0.000132   0.000084  0.000018
t437    0.000030  0.000218  1.050199e-07  0.000626  0.000003  0.000132   0.000084  0.000018
t438    0.000030  0.000218  1.050900e-07  0.000626  0.000003  0.000131   0.000084  0.000018
t439    0.000030  0.000218  1.051602e-07  0.000626  0.000003  0.000131   0.000084  0.000018
t440    0.000030  0.000219  1.052305e-07  0.000626  0.000003  0.000131   0.000084  0.000018
t441    0.000030  0.000219  1.053009e-07  0.000626  0.000003  0.000130   0.000084  0.000018
t442    0.000030  0.000219  1.053715e-07  0.000626  0.000003  0.000130   0.000085  0.000018
t443    0.000030  0.000219  1.054421e-07  0.000626  0.000003  0.000129   0.000085  0.000018
t444    0.000030  0.000219  1.055128e-07  0.000626  0.000003  0.000129   0.000085  0.000018
t445    0.000030  0.000219  1.055836e-07  0.000626  0.000003  0.000128   0.000085  0.000018
t446    0.000030  0.000219  1.056545e-07  0.000626  0.000003  0.000128   0.000085  0.000018
t447    0.000030  0.000219  1.057256e-07  0.000626  0.000003  0.000128   0.000085  0.000018
t448    0.000030  0.000219  1.057967e-07  0.000626  0.000003  0.000127   0.000085  0.000018
t449    0.000030  0.000219  1.058679e-07  0.000626  0.000003  0.000127   0.000085  0.000018
t450    0.000030  0.000219  1.059393e-07  0.000626  0.000003  0.000126   0.000085  0.000018
t451    0.000030  0.000219  1.060107e-07  0.000626  0.000003  0.000126   0.000085  0.000018
t452    0.000030  0.000219  1.060823e-07  0.000626  0.000003  0.000125   0.000085  0.000018
t453    0.000030  0.000219  1.061540e-07  0.000626  0.000003  0.000125   0.000085  0.000018
t454    0.000030  0.000219  1.062257e-07  0.000626  0.000003  0.000125   0.000085  0.000018
t455    0.000030  0.000219  1.062976e-07  0.000626  0.000003  0.000124   0.000085  0.000018
t456    0.000030  0.000219  1.063696e-07  0.000626  0.000003  0.000124   0.000085  0.000018
t457    0.000030  0.000219  1.064418e-07  0.000626  0.000003  0.000123   0.000085  0.000018
t458    0.000030  0.000219  1.065140e-07  0.000626  0.000003  0.000123   0.000086  0.000018
t459    0.000030  0.000219  1.065863e-07  0.000626  0.000003  0.000123   0.000086  0.000018
t460    0.000030  0.000219  1.066588e-07  0.000626  0.000003  0.000122   0.000086  0.000018
t461    0.000030  0.000219  1.067314e-07  0.000626  0.000003  0.000122   0.000086  0.000018
t462    0.000030  0.000219  1.068040e-07  0.000626  0.000003  0.000122   0.000086  0.000018
t463    0.000030  0.000219  1.068768e-07  0.000626  0.000003  0.000121   0.000086  0.000018
t464    0.000030  0.000219  1.069498e-07  0.000626  0.000003  0.000121   0.000086  0.000018
t465    0.000030  0.000219  1.070228e-07  0.000626  0.000003  0.000120   0.000086  0.000018
t466    0.000030  0.000219  1.070959e-07  0.000626  0.000003  0.000120   0.000086  0.000018
t467    0.000030  0.000219  1.071692e-07  0.000626  0.000003  0.000120   0.000086  0.000018
t468    0.000030  0.000219  1.072426e-07  0.000626  0.000003  0.000119   0.000086  0.000018
t469    0.000030  0.000219  1.073161e-07  0.000626  0.000003  0.000119   0.000086  0.000018
t470    0.000030  0.000219  1.073897e-07  0.000626  0.000003  0.000119   0.000086  0.000018
t471    0.000030  0.000219  1.074635e-07  0.000626  0.000003  0.000118   0.000086  0.000018
t472    0.000030  0.000219  1.075373e-07  0.000626  0.000003  0.000118   0.000086  0.000018
t473    0.000030  0.000219  1.076113e-07  0.000626  0.000003  0.000118   0.000086  0.000018
t474    0.000030  0.000219  1.076854e-07  0.000626  0.000003  0.000117   0.000087  0.000018
t475    0.000030  0.000219  1.077597e-07  0.000626  0.000003  0.000117   0.000087  0.000018
t476    0.000030  0.000219  1.078340e-07  0.000626  0.000003  0.000116   0.000087  0.000018
t477    0.000030  0.000219  1.079085e-07  0.000626  0.000003  0.000116   0.000087  0.000018
t478    0.000030  0.000219  1.079831e-07  0.000626  0.000003  0.000116   0.000087  0.000018
t479    0.000030  0.000219  1.080579e-07  0.000626  0.000003  0.000115   0.000087  0.000018
t480    0.000030  0.000219  1.081327e-07  0.000626  0.000003  0.000115   0.000087  0.000018
t481    0.000030  0.000220  1.082077e-07  0.000626  0.000003  0.000115   0.000087  0.000018
t482    0.000030  0.000220  1.082828e-07  0.000626  0.000003  0.000114   0.000087  0.000018
t483    0.000030  0.000220  1.083581e-07  0.000626  0.000003  0.000114   0.000087  0.000018
t484    0.000030  0.000220  1.084334e-07  0.000626  0.000003  0.000114   0.000087  0.000018
t485    0.000030  0.000220  1.085089e-07  0.000626  0.000003  0.000113   0.000087  0.000018
t486    0.000030  0.000220  1.085846e-07  0.000625  0.000003  0.000113   0.000087  0.000018
t487    0.000030  0.000220  1.086603e-07  0.000625  0.000003  0.000113   0.000087  0.000018
